Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.UITests\PortfolioViewer.WASM.UITests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.UITests\WasmUiSmokeTests.cs,70,4,T:System.Net.Http.HttpContent,,,,,var content = await response.Content.ReadAsStringAsync();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.UITests\PortfolioViewer.WASM.UITests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.UITests\WasmUiSmokeTests.cs,62,3,T:System.Uri,,,,,"var baseAddress = apiClient.BaseAddress?.ToString() ?? ""null"";"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,PortfolioViewer\PortfolioViewer.WASM.UnitTests\PortfolioViewer.WASM.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.UnitTests\PortfolioViewer.WASM.UnitTests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.UnitTests\PortfolioViewer.WASM.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.UnitTests\Services\SyncTrackingServiceTests.cs,46,3,M:System.TimeSpan.FromSeconds(System.Int64),,,,,"Assert.Equal(expectedDate, result.Value, TimeSpan.FromSeconds(1));"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.UnitTests\PortfolioViewer.WASM.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.UnitTests\Services\ServerConfigurationServiceTests.cs,164,3,T:System.Net.Http.HttpContent,,,,,"_httpMessageHandlerMock.Protected()  				.Setup<Task<HttpResponseMessage>>(""SendAsync"",  					ItExpr.Is<HttpRequestMessage>(req => req.RequestUri!.ToString().Contains(""api/configuration/primary-currency"")),  					ItExpr.IsAny<CancellationToken>())  				.ReturnsAsync(new HttpResponseMessage  				{  					StatusCode = statusCode,  					Content = new StringContent(content)  				});"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.UnitTests\PortfolioViewer.WASM.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.UnitTests\Services\ServerConfigurationServiceTests.cs,164,3,T:System.Uri,,,,,"_httpMessageHandlerMock.Protected()  				.Setup<Task<HttpResponseMessage>>(""SendAsync"",  					ItExpr.Is<HttpRequestMessage>(req => req.RequestUri!.ToString().Contains(""api/configuration/primary-currency"")),  					ItExpr.IsAny<CancellationToken>())  				.ReturnsAsync(new HttpResponseMessage  				{  					StatusCode = statusCode,  					Content = new StringContent(content)  				});"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.UnitTests\PortfolioViewer.WASM.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.UnitTests\Services\ServerConfigurationServiceTests.cs,156,3,T:System.Uri,,,,,"_httpMessageHandlerMock.Protected()  				.Verify(""SendAsync"", Times.Once(),  					ItExpr.Is<HttpRequestMessage>(req => req.RequestUri!.ToString().Contains(""api/configuration/primary-currency"")),  					ItExpr.IsAny<CancellationToken>());"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.UnitTests\PortfolioViewer.WASM.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.UnitTests\Services\ServerConfigurationServiceTests.cs,19,3,T:System.Uri,,,,,"_httpClient = new HttpClient(_httpMessageHandlerMock.Object)  			{  				BaseAddress = new Uri(""https://test.com/"")  			};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.UnitTests\PortfolioViewer.WASM.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.UnitTests\Services\ServerConfigurationServiceTests.cs,19,3,M:System.Uri.#ctor(System.String),,,,,"_httpClient = new HttpClient(_httpMessageHandlerMock.Object)  			{  				BaseAddress = new Uri(""https://test.com/"")  			};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.UnitTests\PortfolioViewer.WASM.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.UnitTests\Services\ServerConfigurationServiceTests.cs,19,3,T:System.Uri,,,,,"_httpClient = new HttpClient(_httpMessageHandlerMock.Object)  			{  				BaseAddress = new Uri(""https://test.com/"")  			};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.UnitTests\PortfolioViewer.WASM.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.UnitTests\Services\ServerConfigurationServiceTests.cs,19,3,T:System.Uri,,,,,"_httpClient = new HttpClient(_httpMessageHandlerMock.Object)  			{  				BaseAddress = new Uri(""https://test.com/"")  			};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.UnitTests\PortfolioViewer.WASM.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.UnitTests\Services\ServerConfigurationServiceTests.cs,19,3,M:System.Uri.#ctor(System.String),,,,,"_httpClient = new HttpClient(_httpMessageHandlerMock.Object)  			{  				BaseAddress = new Uri(""https://test.com/"")  			};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.UnitTests\PortfolioViewer.WASM.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.UnitTests\Services\ServerConfigurationServiceTests.cs,19,3,T:System.Uri,,,,,"_httpClient = new HttpClient(_httpMessageHandlerMock.Object)  			{  				BaseAddress = new Uri(""https://test.com/"")  			};"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.UnitTests\PortfolioViewer.WASM.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.UnitTests\Pages\AccountDetailIntegrationTests.cs,327,3,M:System.TimeSpan.FromSeconds(System.Int64),,,,,processingTime.Should().BeLessThan(TimeSpan.FromSeconds(3));
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.UnitTests\PortfolioViewer.WASM.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.UnitTests\PortfolioClientIntegrationTests.cs,205,3,T:System.Uri,,,,,"using var httpClient = new HttpClient { BaseAddress = new Uri(""https://test.example.com"") };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.UnitTests\PortfolioViewer.WASM.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.UnitTests\PortfolioClientIntegrationTests.cs,205,3,M:System.Uri.#ctor(System.String),,,,,"using var httpClient = new HttpClient { BaseAddress = new Uri(""https://test.example.com"") };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.UnitTests\PortfolioViewer.WASM.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.UnitTests\PortfolioClientIntegrationTests.cs,205,3,T:System.Uri,,,,,"using var httpClient = new HttpClient { BaseAddress = new Uri(""https://test.example.com"") };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.UnitTests\PortfolioViewer.WASM.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.UnitTests\PortfolioClientIntegrationTests.cs,61,3,T:System.Uri,,,,,"using var httpClient = new HttpClient { BaseAddress = new Uri(""https://test.example.com"") };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.UnitTests\PortfolioViewer.WASM.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.UnitTests\PortfolioClientIntegrationTests.cs,61,3,M:System.Uri.#ctor(System.String),,,,,"using var httpClient = new HttpClient { BaseAddress = new Uri(""https://test.example.com"") };"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,PortfolioViewer\PortfolioViewer.WASM.UnitTests\PortfolioViewer.WASM.UnitTests.csproj,File,PortfolioViewer\PortfolioViewer.WASM.UnitTests\PortfolioClientIntegrationTests.cs,61,3,T:System.Uri,,,,,"using var httpClient = new HttpClient { BaseAddress = new Uri(""https://test.example.com"") };"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Tools\ScraperUtilities\ScraperUtilities.csproj,File,Tools\ScraperUtilities\ScraperUtilities.csproj,,,Microsoft.Extensions.Hosting 9.0.11,,,,,"Microsoft.Extensions.Hosting, 9.0.11  Recommendation:  Remove Microsoft.Extensions.Hosting, and replace with new package Microsoft.Extensions.Hosting 10.0.1"
NuGet.0002,NuGet package upgrade is recommended,Active,Potential,1,Tools\ScraperUtilities\ScraperUtilities.csproj,File,Tools\ScraperUtilities\ScraperUtilities.csproj,,,Microsoft.Extensions.Hosting.Abstractions 9.0.11,,,,,"Microsoft.Extensions.Hosting.Abstractions, 9.0.11  Recommendation:  Remove Microsoft.Extensions.Hosting.Abstractions, and replace with new package Microsoft.Extensions.Hosting.Abstractions 10.0.1"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Tools\ScraperUtilities\ScraperUtilities.csproj,File,Tools\ScraperUtilities\ScraperUtilities.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tools\ScraperUtilities\ScraperUtilities.csproj,File,Tools\ScraperUtilities\CentraalBeheer\TransactionPage.cs,107,4,M:System.TimeSpan.FromSeconds(System.Int64),,,,,await Task.Delay(TimeSpan.FromSeconds(5));
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tools\ScraperUtilities\ScraperUtilities.csproj,File,Tools\ScraperUtilities\TradeRepublic\TransactionPage.cs,323,3,M:System.TimeSpan.FromSeconds(System.Int64),,,,,"var eurPattern = new Regex(@""([\d,\.]+)\s*EUR"", RegexOptions.None, TimeSpan.FromSeconds(1));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tools\ScraperUtilities\ScraperUtilities.csproj,File,Tools\ScraperUtilities\TradeRepublic\TransactionPage.cs,320,3,M:System.TimeSpan.FromSeconds(System.Int64),,,,,"var euroPattern = new Regex(@""€\s?([\d,\.]+)"", RegexOptions.None, TimeSpan.FromSeconds(1));"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tools\ScraperUtilities\ScraperUtilities.csproj,File,Tools\ScraperUtilities\Program.cs,89,3,M:System.IO.Path.Combine(System.ReadOnlySpan{System.String}),,,,,"var candidates = new[]  			{  				Path.Combine(Environment.GetFolderPath(Environment.SpecialFolder.ProgramFiles), ""Google"", ""Chrome"", ""Application"", ""chrome.exe""),  				Path.Combine(Environment.GetFolderPath(Environment.SpecialFolder.ProgramFilesX86), ""Google"", ""Chrome"", ""Application"", ""chrome.exe""),  				Path.Combine(Environment.GetFolderPath(Environment.SpecialFolder.LocalApplicationData), ""Google"", ""Chrome"", ""Application"", ""chrome.exe""),  			};"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tools\ScraperUtilities\ScraperUtilities.csproj,File,Tools\ScraperUtilities\Program.cs,89,3,M:System.IO.Path.Combine(System.ReadOnlySpan{System.String}),,,,,"var candidates = new[]  			{  				Path.Combine(Environment.GetFolderPath(Environment.SpecialFolder.ProgramFiles), ""Google"", ""Chrome"", ""Application"", ""chrome.exe""),  				Path.Combine(Environment.GetFolderPath(Environment.SpecialFolder.ProgramFilesX86), ""Google"", ""Chrome"", ""Application"", ""chrome.exe""),  				Path.Combine(Environment.GetFolderPath(Environment.SpecialFolder.LocalApplicationData), ""Google"", ""Chrome"", ""Application"", ""chrome.exe""),  			};"
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Tools\ScraperUtilities\ScraperUtilities.csproj,File,Tools\ScraperUtilities\Program.cs,89,3,M:System.IO.Path.Combine(System.ReadOnlySpan{System.String}),,,,,"var candidates = new[]  			{  				Path.Combine(Environment.GetFolderPath(Environment.SpecialFolder.ProgramFiles), ""Google"", ""Chrome"", ""Application"", ""chrome.exe""),  				Path.Combine(Environment.GetFolderPath(Environment.SpecialFolder.ProgramFilesX86), ""Google"", ""Chrome"", ""Application"", ""chrome.exe""),  				Path.Combine(Environment.GetFolderPath(Environment.SpecialFolder.LocalApplicationData), ""Google"", ""Chrome"", ""Application"", ""chrome.exe""),  			};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Tools\ScraperUtilities\ScraperUtilities.csproj,File,Tools\ScraperUtilities\Program.cs,65,4,E:System.AppDomain.ProcessExit,,,,,"AppDomain.CurrentDomain.ProcessExit += (s, e) =>  				{  					try  					{  						if (_chromeProcess != null && !_chromeProcess.HasExited)  						{  							_chromeProcess.Kill(entireProcessTree: true);  							_chromeProcess.WaitForExit(2000);  						}  					}  					catch  					{  						// swallow exceptions during process exit  					}  				};"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,Tools\ScraperUtilities\ScraperUtilities.csproj,File,Tools\ScraperUtilities\Program.cs,35,5,M:Microsoft.Extensions.Logging.ConsoleLoggerExtensions.AddConsole(Microsoft.Extensions.Logging.ILoggingBuilder),,,,,services.AddLogging(configure => configure.AddConsole());
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Utilities\Utilities.csproj,File,Utilities\Utilities.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
Api.0002,Source incompatible for selected .NET version,Active,Potential,1,Utilities\Utilities.csproj,File,Utilities\SymbolNameCleaner.cs,18,3,M:System.TimeSpan.FromMinutes(System.Int64),,,,,"var cleaned = Regex.Replace(name, pattern, string.Empty, RegexOptions.IgnoreCase, TimeSpan.FromMinutes(1));"
Project.0002,Project's target framework(s) needs to be changed,Active,Mandatory,1,Utilities.UnitTests\Utilities.UnitTests.csproj,File,Utilities.UnitTests\Utilities.UnitTests.csproj,,,,,,,,Current target framework: net9.0 Recommended target framework: net10.0
